label,url,suspicious,outcome,time
1,https://www.southbankmosaics.com,,error_status,10.028836250305176
1,https://www.uni-mainz.de,,error_status,10.022314548492432
1,https://www.voicefmradio.co.uk,,error_status,10.029611825942993
1,https://www.sfnmjournal.com,,error_status,10.034894704818726
1,https://www.rewildingargentina.org,,error_status,10.0230553150177
1,https://www.globalreporting.org,,error_status,10.022543668746948
1,https://www.saffronart.com,,error_status,10.022327184677124
1,https://www.nerdscandy.com,,error_status,10.041244506835938
1,https://www.hyderabadonline.in,,error_status,10.047163248062134
1,https://www.aap.org,,error_status,10.022053241729736
1,https://www.religionenlibertad.com,,error_status,10.0339515209198
0,http://www.teramill.com,,error_status,10.04504656791687
