label,URL,suspicious,outcome,time
1,https://www.southbankmosaics.com,yes,fail,103.58547639846802
1,https://www.uni-mainz.de,yes,fail,312.05747842788696
1,https://www.voicefmradio.co.uk,yes,fail,37.31391477584839
1,https://www.sfnmjournal.com,yes,fail,6.129742383956909
1,https://www.rewildingargentina.org,no,success,55.44878005981445
1,https://www.globalreporting.org,yes,fail,40.991079568862915
1,https://www.saffronart.com,no,success,49.67798852920532
1,https://www.nerdscandy.com,yes,fail,154.4942443370819
1,https://www.hyderabadonline.in,yes,fail,6.774065256118774
1,https://www.aap.org,yes,fail,76.75700807571411
1,https://www.religionenlibertad.com,no,success,59.8403856754303
0,http://www.teramill.com,no,fail,6.860733270645142
1,https://www.socialpolicy.org,yes,fail,61.57793664932251
1,https://www.aoh61.com,yes,fail,6.987216234207153
1,https://www.bulgariaski.com,yes,fail,115.14105129241943
1,https://www.brightika.com,no,success,36.704466819763184
1,https://www.motley.ie,yes,fail,8.983527183532715
1,https://www.funzine.hu,no,success,75.71786308288574
1,https://www.dixxon.com,yes,fail,154.10063004493713
1,https://www.ooty.ind.in,yes,fail,27.433137893676758
0,http://www.f0519141.xsph.ru,yes,success,6.243106842041016
0,http://www.shprakserf.gq,yes,success,6.801237344741821
1,https://www.cryptocompare.com,yes,fail,24.791730165481567
1,https://www.diariodealmeria.es,yes,fail,39.58061861991882
1,https://www.town.minamichita.lg.jp,yes,fail,97.68793940544128
1,https://www.bwresearch.com,no,success,52.286062240600586
1,https://www.musicvideoproduction.guru,no,success,17.618971586227417
0,https://service-mitld.firebaseapp.com/,yes,success,6.947684049606323
0,http://www.kuradox92.lima-city.de,yes,success,6.461997747421265
0,https://liuy-9a930.web.app/,yes,success,4.977726697921753
1,https://www.landed.com,no,success,16.800827980041504
0,https://ipfs.io/ipfs/qmrvvyr84esa2assw9vvwupqjgsdn4c3dwkusfdwzdz3kn?clientid=noc@protocol.ai,yes,success,5.479779481887817
0,http://att-103731-107123.weeblysite.com/,yes,success,6.727408170700073
1,https://www.bikeseoul.com,yes,fail,84.70352911949158
0,https://hidok4f8zl.firebaseapp.com/,yes,success,5.9149768352508545
1,https://www.ibeani.co.uk,yes,fail,43.00876712799072
1,https://www.metroretrovintage.com,yes,fail,58.93236780166626
0,http://www.ooguy.com,yes,success,38.702675104141235
1,https://www.vysor.io,no,success,26.502038955688477
0,http://www.fairytalesinc.com,yes,success,5.199806213378906
0,http://www.iuhjn.pplink.club,yes,success,9.594459295272827
0,https://mechinchem-5cb8a.web.app/,yes,success,6.6281843185424805
1,https://www.salutlive.com,yes,fail,9.070236206054688
1,https://www.recettessimples.fr,yes,fail,66.43474745750427
0,https://fb-restriction-case-97be5.web.app/,yes,success,6.801969051361084
0,https://pontosapontamentolu.com/gclid/=/c/?gclid=ishecabh95cvbhb1eiwagy6m4vn7url3tlj5m_nu__lcyj4n06pqquydbh-56148buwwbmv7k1qejboci-isjw5_kiq,yes,success,7.595901012420654
1,https://www.ainewsletter.com,no,success,28.724470138549805
1,https://www.marrugeku.com.au,yes,fail,126.98116493225098
1,https://www.sweatdrop.com,yes,fail,29.662128925323486
0,http://www.komaru.today,yes,success,11.89106798171997
