label,message,suspicious,outcome,time
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",no,success,5.653162717819214
ham,Ok lar... Joking wif u oni...,no,success,4.732190847396851
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,,error_exception,30.033449172973633
ham,U dun say so early hor... U c already then say...,yes,fail,18.511953115463257
ham,"Nah I don't think he goes to usf, he lives around here though",no,success,5.199465036392212
spam,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, å£1.50 to rcv",no,fail,5.47415566444397
ham,Even my brother is not like to speak with me. They treat me like aids patent.,no,success,5.376796007156372
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,yes,fail,14.6718909740448
spam,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,,error_exception,30.02463126182556
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,no,fail,16.597217559814453
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",,error_status,1.031905174255371
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",,error_exception,30.0197811126709
spam,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",,error_exception,30.003354787826538
ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,,error_exception,30.008597373962402
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,,error_exception,30.012529850006104
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",,error_exception,30.027387142181396
ham,Oh k...i'm watching here:),,error_exception,30.012202262878418
ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,no,success,10.021182775497437
ham,Fine if thatåÕs the way u feel. ThatåÕs the way its gota b,no,success,5.421553611755371
spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ì¼1.20 POBOXox36504W45WQ 16+",,error_exception,30.005070686340332
ham,Is that seriously how you spell his name?,,error_exception,30.02946972846985
ham,IÛ÷m going to try for 2 months ha ha only joking,,error_status,26.675682067871094
ham,So Ì_ pay first lar... Then when is da stock comin...,no,success,4.918412685394287
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,no,success,5.2459118366241455
ham,Ffffffffff. Alright no way I can meet up with you sooner?,yes,fail,5.439940690994263
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,no,success,5.134296655654907
ham,Lol your always so convincing.,,error_status,1.1613593101501465
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,no,success,5.881965160369873
ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room",no,success,6.0382421016693115
ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,no,success,5.291784286499023
ham,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",no,success,5.707142114639282
ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,no,success,5.909397125244141
ham,K tell me anything about you.,,error_status,1.0919759273529053
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa,,error_status,0.9132323265075684
spam,Thanks for your subscription to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,yes,success,5.009570598602295
ham,Yup... Ok i go home look at the timings then i msg Ì_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,no,success,6.313328742980957
ham,"Oops, I'll let you know when my roommate's done",no,success,5.514934062957764
ham,I see the letter B on my car,no,success,6.333368301391602
ham,Anything lor... U decide...,no,success,4.996835708618164
ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,no,success,5.5883872509002686
ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,no,success,8.74453854560852
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",no,success,4.556161642074585
spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,,error_exception,30.01613998413086
ham,WHO ARE YOU SEEING?,,error_exception,30.028067350387573
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,,error_status,19.827131032943726
ham,No calls..messages..missed calls,no,success,4.729894399642944
ham,Didn't you get hep b immunisation in nigeria.,no,success,6.279985189437866
ham,"Fair enough, anything going on?",no,success,4.623714208602905
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",no,success,5.715295791625977
ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,yes,fail,6.616322755813599
ham,What you thinked about me. First time you saw me in class.,no,success,5.4922075271606445
ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",,error_exception,30.003489017486572
ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,no,success,22.633994817733765
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.""",yes,fail,6.199801445007324
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,no,fail,6.900453329086304
ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,,error_exception,30.02705430984497
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",yes,success,19.325262784957886
ham,"Sorry, I'll call later in meeting.",no,success,7.501591444015503
ham,Tell where you reached,no,success,5.627934455871582
ham,Yes..gauti and sehwag out of odi series.,,error_status,1.2810072898864746
ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,no,success,5.6318440437316895
ham,Ha ha ha good joke. Girls are situation seekers.,yes,fail,5.4090964794158936
ham,Its a part of checking IQ,no,success,5.086660385131836
ham,"Sorry my roommates took forever, it ok if I come by now?",no,success,4.734231472015381
ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,,error_status,4.5624847412109375
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",,error_exception,30.029603004455566
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",yes,fail,17.03423833847046
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",,error_exception,30.01645851135254
spam,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",,error_exception,30.02576518058777
ham,I plane to give on this month end.,,error_exception,30.02585506439209
ham,Wah lucky man... Then can save money... Hee...,,error_exception,30.04165244102478
ham,Finished class where are you.,,error_exception,30.028582096099854
ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,no,success,23.321847677230835
ham,K..k:)where are you?how did you performed?,no,success,4.8779072761535645
ham,U can call me now...,no,success,4.950319051742554
ham,I am waiting machan. Call me once you free.,no,success,5.697314262390137
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,,error_status,0.8380506038665771
ham,I like you peoples very much:) but am very shy pa.,no,success,5.727794170379639
ham,Does not operate after  &lt;#&gt;  or what,,error_status,4.554667234420776
ham,Its not the same here. Still looking for a job. How much do Ta's earn there.,no,success,5.502124071121216
ham,"Sorry, I'll call later",no,success,5.275454759597778
ham,K. Did you call me just now ah? ,no,success,4.613623857498169
ham,Ok i am on the way to home hi hi,no,success,5.473214626312256
ham,You will be in the place of that man,no,success,4.3049914836883545
ham,Yup next stop.,no,success,4.534276485443115
ham,"I call you later, don't have network. If urgnt, sms me.",no,success,5.456275224685669
ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,yes,fail,7.19247841835022
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,no,success,4.362551927566528
ham,I'm really not up to it still tonight babe,no,success,13.701432704925537
ham,"Ela kano.,il download, come wen ur free..",no,success,6.009590148925781
ham,Yeah do! DonÛ÷t stand to close tho- youÛ÷ll catch something!,no,success,5.489921808242798
ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,no,success,8.342907667160034
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,no,success,5.664104700088501
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,,error_status,6.778761148452759
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,yes,fail,5.785593032836914
spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",,error_status,1.4272141456604004
ham,Watching telugu movie..wat abt u?,no,success,5.529414892196655
ham,i see. When we finish we have loads of loans to pay,,error_status,1.0755422115325928
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham""",no,success,6.209400415420532
ham,Please don't text me anymore. I have nothing else to say.,no,success,5.615243673324585
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,yes,fail,5.3708062171936035
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,no,success,5.45691442489624
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,no,success,6.763529300689697
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",no,success,5.6305530071258545
ham,Umma my life and vava umma love you lot dear,yes,fail,5.3612143993377686
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,no,success,5.690136432647705
ham,"Aight, I'll hit you up when I get some cash",no,success,4.734536647796631
ham,How would my ip address test that considering my computer isn't a minecraft server,no,success,6.4658355712890625
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,no,success,5.986121892929077
ham,Dont worry. I guess he's busy.,,error_status,4.498416423797607
ham,What is the plural of the noun research?,,error_status,5.231330871582031
ham,Going for dinner.msg you after.,no,success,5.6131157875061035
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,no,success,5.830821752548218
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,,error_exception,30.006041526794434
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",,error_exception,30.024545907974243
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",,error_exception,30.027676820755005
spam,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,yes,success,8.236737728118896
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,no,success,8.434050559997559
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,no,success,5.3184802532196045
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,,error_exception,30.035349130630493
spam,"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",no,fail,24.90622568130493
ham,here is my new address -apples&pairs&all that malarky,no,success,7.5530104637146
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,,error_exception,30.03840732574463
ham,I am going to sao mu today. Will be done only at 12 ,no,success,16.815749168395996
ham,ÌÏ predict wat time Ì_'ll finish buying?,yes,fail,5.1255574226379395
ham,"Good stuff, will do.",no,success,4.129393577575684
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",no,success,6.214519739151001
ham,Are you there in room.,no,success,4.496174097061157
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,yes,fail,6.724844455718994
ham,K..k:)how much does it cost?,no,success,5.518006801605225
ham,I'm home.,no,success,4.875429391860962
ham,"Dear, will call Tmorrow.pls accomodate.",no,success,6.220921993255615
ham,First answer my question.,no,success,5.135977029800415
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,,error_exception,30.00406265258789
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,,error_exception,30.00503373146057
ham,I only haf msn. It's yijue@hotmail.com,,error_exception,30.03119659423828
ham,He is there. You call and meet him,,error_exception,30.016494512557983
ham,No no. I will check all rooms befor activities,no,success,6.859756231307983
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,,error_exception,30.02837061882019
ham,Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...,no,success,16.917691230773926
ham,"K, text me when you're on the way",no,success,4.389927387237549
ham,"Sir, Waiting for your mail.",no,success,4.418250560760498
ham,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",no,success,6.106464385986328
ham,I know you are. Can you pls open the back?,no,success,5.376209735870361
ham,Yes see ya not on the dot,no,success,4.708761930465698
ham,Whats the staff name who is taking class for us?,no,success,6.1951775550842285
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",no,fail,4.669264078140259
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,no,success,4.666340112686157
ham,K..i deleted my contact that why?,no,success,5.741476535797119
ham,Sindu got job in birla soft ..,no,success,6.315813302993774
ham,The wine is flowing and i'm i have nevering..,yes,fail,4.859697103500366
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,no,success,4.525258302688599
ham,Ok... Ur typical reply...,yes,fail,5.09541392326355
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,yes,fail,7.23641300201416
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",no,success,5.146171569824219
ham,Aaooooright are you at work?,no,success,4.700138807296753
ham,I'm leaving my house now...,no,success,20.394481658935547
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",no,success,6.267284870147705
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,yes,success,5.484612941741943
spam,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,no,fail,8.035536050796509
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,yes,fail,5.819859743118286
ham,New car and house for my parents.:)i have only new job in hand:),no,success,6.720349073410034
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,no,success,4.886213064193726
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,,error_exception,30.012323141098022
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",,error_exception,30.02876591682434
ham,I place all ur points on e cultures module already.,,error_exception,30.013412714004517
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,,error_exception,30.0120792388916
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",,error_exception,30.002617120742798
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,,error_exception,30.00640630722046
ham,Yes :)it completely in out of form:)clark also utter waste.,yes,fail,6.992921829223633
ham,"Sir, I need AXIS BANK account no and bank address.",no,success,5.049020767211914
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",yes,fail,16.50352191925049
ham,What time you coming down later? ,no,success,5.460980653762817
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",yes,fail,5.881873846054077
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",no,success,5.203317403793335
ham,Let me know when you've got the money so carlos can make the call,yes,fail,13.955403566360474
ham,U still going to the mall?,no,success,5.899010181427002
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",,error_exception,30.01005983352661
ham,Text her. If she doesnt reply let me know so i can have her log in,,error_status,17.139483213424683
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,no,success,5.681843996047974
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,no,success,5.787635087966919
ham,Lol no. U can trust me.,no,success,4.792176723480225
ham,ok. I am a gentleman and will treat you with dignity and respect.,no,success,4.606911659240723
ham,"He will, you guys close?",no,success,4.540684223175049
ham,Going on nothing great.bye,yes,fail,4.044274568557739
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,,error_status,4.433786153793335
ham,"Haha awesome, be there in a minute",no,success,4.8312928676605225
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,no,fail,10.663540840148926
ham,Have you got Xmas radio times. If not i will get it now,no,success,5.988289833068848
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,no,success,5.106297254562378
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,,error_exception,30.005956411361694
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,,error_status,12.280045747756958
ham,Hi :)finally i completed the course:),no,success,5.915016412734985
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,no,success,5.226090431213379
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,no,success,6.776320219039917
ham,Gud mrng dear hav a nice day,yes,fail,4.980243921279907
ham,Did u got that persons story,no,success,4.4969117641448975
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,no,success,5.674031972885132
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,yes,fail,6.868257522583008
ham,"Found it, ENC  &lt;#&gt; , where you at?",no,success,4.893003702163696
ham,I sent you  &lt;#&gt;  bucks,yes,fail,4.5040693283081055
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,,error_status,5.97501802444458
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,no,success,7.36279559135437
ham,Goodmorning sleeping ga.,no,success,6.778895378112793
ham,U call me alter at 11 ok.,,error_status,0.9457302093505859
ham,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,yes,fail,5.2578840255737305
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",yes,fail,5.4598329067230225
ham,"Aight yo, dats straight dogg",no,success,6.234990358352661
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,no,success,5.391808032989502
ham,Both :) i shoot big loads so get ready!,no,success,8.1669340133667
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",no,success,5.600340127944946
ham,Home so we can always chat,no,success,5.0184102058410645
ham,K:)k:)good:)study well.,no,success,4.89065957069397
ham,Yup... How Ì_ noe leh...,no,success,5.3681464195251465
ham,Sounds great! Are you home now?,no,success,4.797447919845581
ham,Finally the match heading towards draw as your prediction.,,error_status,6.133596658706665
ham,Tired. I haven't slept well the past few nights.,yes,fail,5.341663360595703
ham,Easy ah?sen got selected means its good..,,error_status,4.281641960144043
ham,I have to take exam with march 3,,error_status,6.532520055770874
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,yes,fail,5.005248308181763
ham,Ok no prob. Take ur time.,,error_status,4.73200249671936
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,,error_status,0.8701658248901367
ham,"Sorry, I'll call later",,error_status,4.7305779457092285
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,no,success,5.4581193923950195
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",,error_exception,30.02750039100647
ham,Would really appreciate if you call me. Just need someone to talk to.,no,success,23.698277950286865
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",,error_exception,30.023454904556274
ham,Hey company elama po mudyadhu.,no,success,19.750023365020752
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",no,success,4.742609262466431
ham,Dear good morning now only i am up,yes,fail,7.363830089569092
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,yes,fail,5.824694871902466
ham,Dear we are going to our rubber place,,error_status,0.5844547748565674
ham,"Sorry battery died, yeah I'm here",,error_status,3.1170480251312256
ham,Yes:)here tv is always available in work place..,no,success,5.069871664047241
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,no,fail,5.365941286087036
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,,error_exception,30.014408111572266
ham,Or ill be a little closer like at the bus stop on the same street,no,success,13.071606397628784
ham,Where are you?when wil you reach here?,no,success,7.570331335067749
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",no,success,5.019909620285034
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,error_exception,30.008638858795166
ham,Tomarrow final hearing on my laptop case so i cant.,no,success,18.194833040237427
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,no,success,4.831527233123779
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",no,success,4.184161424636841
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",no,success,5.2708213329315186
ham,U don't remember that old commercial?,no,success,4.6161134243011475
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,no,success,4.4323036670684814
ham,I asked you to call him now ok,no,success,4.539995908737183
ham,Kallis wont bat in 2nd innings.,no,success,6.340985536575317
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,yes,fail,5.996896982192993
